StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Gender,Gender_4_TEXT,age_1,marital,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_7,Ethnicity_8,Ethnicity_-99,Ethnicity_8_TEXT,Income,sex_or,Education,Moderators2_t_First Click,Moderators2_t_Last Click,Moderators2_t_Page Submit,Moderators2_t_Click Count,PROLIFIC_PID,GrpNum,STUDY_ID,SESSION_ID
4/10/2024 17:12,4/10/2024 17:12,0,75.166.213.128,100,19,1,4/10/2024 17:12,R_48gV1TsfZJwQrPX,,,,,39.7321,-104.9555,anonymous,EN,3,,40,1,,1,,,,,,,,,2,3,2,2.282,16.684,18.091,7,5e643d29df313c1ced363682,1,6616a611b1d4fd89aac7dfaa,66172a9af643aa703f4d0a45
4/10/2024 17:12,4/10/2024 17:12,0,71.198.113.105,100,20,1,4/10/2024 17:12,R_5FXzwHJM2AX1vYs,,,,,37.9269,-122.3313,anonymous,EN,1,,23,1,,,,,,1,,,,,3,1,4,1.057,18.846,20.154,8,60612d342275d6e549023687,18,6616a611b1d4fd89aac7dfaa,66172ac3e846d11d7f7b3b36
4/10/2024 17:12,4/10/2024 17:12,0,76.134.143.111,100,27,1,4/10/2024 17:12,R_5DZNqMCTAgxsN35,,,,,29.1254,-82.0076,anonymous,EN,1,,34,1,,1,,,,,,,,,3,1,4,1.502,24.127,26.194,13,5d75619be689da001f2570d8,13,6616a611b1d4fd89aac7dfaa,66172a92f639f67754d5a2df
4/10/2024 17:12,4/10/2024 17:12,0,199.48.94.23,100,20,1,4/10/2024 17:12,R_2XuxhGRtNwUgLct,,,,,44.0484,-92.4948,anonymous,EN,1,,37,3,,1,,,,,,,,,6,-99,5,2.103,18.484,19.385,7,62e1cc9825f2af999c703794,2,6616a611b1d4fd89aac7dfaa,66172aab61949deb773b0b62
4/10/2024 17:12,4/10/2024 17:13,0,173.81.111.106,100,47,1,4/10/2024 17:13,R_2zdy8I1cUOEqcv9,,,,,38.3467,-81.6359,anonymous,EN,1,,59,3,,1,,,,,,,,,2,1,5,2.8,44.218,46.203,18,5ca73ac06fa13f00189cbe17,17,6616a611b1d4fd89aac7dfaa,66172a916d19956b6d492459
4/10/2024 17:12,4/10/2024 17:13,0,76.211.72.180,100,24,1,4/10/2024 17:13,R_5A2bFewvG6t8D4t,,,,,39.7764,-86.1077,anonymous,EN,1,,32,2,,,,,,1,,,,,5,1,5,1.893,21.345,23.728,7,5e4566e8f64db704b739b757,11,6616a611b1d4fd89aac7dfaa,66172ac115ce4924c10a1c42
4/10/2024 17:13,4/10/2024 17:13,0,108.35.144.54,100,29,1,4/10/2024 17:13,R_5VoZSqxsFI5Y15n,,,,,40.7021,-74.4049,anonymous,EN,2,,23,1,,,,,1,,,,,,2,1,4,1.338,28.363,29.385,18,65d91de89927c9661d20f2cb,9,6616a611b1d4fd89aac7dfaa,66172aba23056ded9be9254d
4/10/2024 17:12,4/10/2024 17:13,0,73.74.193.211,100,57,1,4/10/2024 17:13,R_4jcIYBPOZFq5Lvz,,,,,41.5102,-87.8253,anonymous,EN,2,,23,1,,,,1,,,,,,,6,1,3,3.316,55.932,56.39,19,60fcf9abf635e9904cb7dca9,12,6616a611b1d4fd89aac7dfaa,66172aca4c22ae760bdc01a8
4/10/2024 17:13,4/10/2024 17:13,0,67.160.240.31,100,14,1,4/10/2024 17:13,R_3uocyQS21Umn1LP,,,,,37.5281,-121.9732,anonymous,EN,1,,35,2,,,,,1,,,,,,6,1,5,1.237,12.311,13.001,8,5ca5435273897b0001de44ff,14,6616a611b1d4fd89aac7dfaa,66172ae39011184cd7dbe319
4/10/2024 17:13,4/10/2024 17:13,0,67.146.164.138,100,55,1,4/10/2024 17:13,R_73Rf5Pt3pOEs39D,,,,,34.5598,-91.9522,anonymous,EN,1,,44,2,,1,,,,,,,,,6,1,2,1.349,52.744,54.625,24,65fc02d2347e90bf73a109b1,10,6616a611b1d4fd89aac7dfaa,66172a7815ce4924c10a1c32
4/10/2024 17:13,4/10/2024 17:13,0,212.116.254.66,100,28,1,4/10/2024 17:13,R_7V9nPregTREzaPg,,,,,39.0469,-77.4903,anonymous,EN,1,,67,2,,,1,,,,,,,,4,1,4,1.541,24.294,25.366,7,65b00e15c91bb63e6979a49f,5,6616a611b1d4fd89aac7dfaa,66172acc9011184cd7dbe30f
4/10/2024 17:13,4/10/2024 17:14,0,47.40.156.35,100,27,1,4/10/2024 17:14,R_8detQhwm8AUOsDL,,,,,42.8728,-85.8774,anonymous,EN,2,,44,2,,1,,,,,,,,,6,1,4,1.791,24.763,27.196,12,6577262df3c2d6f59c4fc4d6,8,6616a611b1d4fd89aac7dfaa,66172af8812012bfd17b3d7e
4/10/2024 17:13,4/10/2024 17:14,0,24.113.218.85,100,24,1,4/10/2024 17:14,R_3OxyCmCPWTeHk4q,,,,,48.0872,-123.1146,anonymous,EN,2,,73,2,,1,,,,,,,,,5,1,5,4.071,22.491,24.383,7,5db6553837647d000bb049ab,16,6616a611b1d4fd89aac7dfaa,66172b00ef7388d903a2bb05
4/10/2024 17:13,4/10/2024 17:14,0,172.56.222.34,100,26,1,4/10/2024 17:14,R_3oF4SiOalPEaFfv,,,,,40.0764,-75.1678,anonymous,EN,2,,40,2,,1,,,,,,,,,5,1,4,6.622,25.292,25.701,20,63d79d3661a80dfb21b905d5,9,6616a611b1d4fd89aac7dfaa,66172ae3f201fd46ff57389e
4/10/2024 17:14,4/10/2024 17:14,0,131.150.252.26,100,16,1,4/10/2024 17:14,R_5u6dUwhqO5op1wB,,,,,46.3215,-120.0156,anonymous,EN,1,,31,2,,1,,,,,,,,,5,1,4,1.738,14.074,14.895,22,62d3667d6faa19edc7a37ec9,7,6616a611b1d4fd89aac7dfaa,66172a00ef7388d903a2badf
4/10/2024 17:14,4/10/2024 17:14,0,24.19.204.153,100,17,1,4/10/2024 17:14,R_10QrjcU351vSA0h,,,,,47.4936,-122.2415,anonymous,EN,1,,22,1,,,1,,,,,,,,-99,1,4,1.033,11.967,16.707,7,5e6550ab777c592d731cc94b,12,6616a611b1d4fd89aac7dfaa,66172b275f96b52eaa90d754
4/10/2024 17:14,4/10/2024 17:14,0,73.238.128.161,100,21,1,4/10/2024 17:14,R_3H8eLseDSdj5TCe,,,,,41.3334,-72.3057,anonymous,EN,2,,42,2,,1,,,,,,,,,-99,1,5,1.614,19.001,20.408,7,65ef17ca20d1e0ac997315d0,7,6616a611b1d4fd89aac7dfaa,66172ae6a0cada45ab7df6ba
4/10/2024 17:14,4/10/2024 17:14,0,68.207.196.25,100,21,1,4/10/2024 17:14,R_5mfYuzoy7dSO3Bw,,,,,30.7144,-85.5492,anonymous,EN,2,,31,1,,1,,,,,,,,,2,1,2,1.685,18.177,19.901,7,5eb1af92a292c20f7e006575,6,6616a611b1d4fd89aac7dfaa,66172b29a03e1b5c297b17f7
4/10/2024 17:14,4/10/2024 17:14,0,67.48.121.24,100,18,1,4/10/2024 17:14,R_8w4da30UI6YEDFT,,,,,37.0954,-81.8116,anonymous,EN,2,,50,2,,1,,,,,,,,,6,1,4,1.853,15.75,17.773,8,601b688e29a5ac4bc76c9f90,2,6616a611b1d4fd89aac7dfaa,66172b44e846d11d7f7b3b63
4/10/2024 17:14,4/10/2024 17:14,0,97.147.96.204,100,30,1,4/10/2024 17:14,R_6bZUdLwqr6VHUe5,,,,,29.9495,-90.1204,anonymous,EN,2,,55,2,,1,,,,,,,,,6,1,2,3.055,28.202,29.367,7,65a305a160b1e46f4e1d4cac,1,6616a611b1d4fd89aac7dfaa,66172b258313009ac7fbbbfa
4/10/2024 17:14,4/10/2024 17:15,0,24.12.67.141,100,19,1,4/10/2024 17:15,R_23DA9Be9MafVlAG,,,,,41.9703,-87.664,anonymous,EN,1,,32,1,,1,,,,,,,,,2,2,5,2.854,17.335,18.403,9,5bdbf2d92562330001b8d056,10,6616a611b1d4fd89aac7dfaa,66172b1cef7388d903a2bb0d
4/10/2024 17:14,4/10/2024 17:15,0,73.34.202.74,100,34,1,4/10/2024 17:15,R_32wOohW6WQ6ddkm,,,,,39.489,-104.8298,anonymous,EN,2,,43,1,,1,,,,,,,,,4,1,4,2.755,31.423,33.605,16,5aaf4b0ce1546900019b01de,13,6616a611b1d4fd89aac7dfaa,661728f623056ded9be924ec
4/10/2024 17:14,4/10/2024 17:15,0,166.199.170.62,100,25,1,4/10/2024 17:15,R_1iyRX8UzumapiMq,,,,,35.2369,-80.8957,anonymous,EN,2,,28,1,,,1,,,,,,,,2,1,3,1.178,23.914,24.592,20,65c2303c5f6554adf62d8ac5,18,6616a611b1d4fd89aac7dfaa,66172b2d2d61ac4543dbe4d7
4/10/2024 17:14,4/10/2024 17:15,0,174.251.160.67,100,46,1,4/10/2024 17:15,R_7sAojOkkYErdo0V,,,,,33.9322,-118.2488,anonymous,EN,1,,60,3,,1,,1,,,,,,,2,3,4,1.076,32.623,33.964,30,63ed2c1c840bed5a398b9e1f,14,6616a611b1d4fd89aac7dfaa,661729f5503a2a51837fb06f
4/10/2024 17:14,4/10/2024 17:15,0,173.24.186.8,100,31,1,4/10/2024 17:15,R_37EBWDPORw95m41,,,,,41.5516,-90.5017,anonymous,EN,1,,50,1,,1,,,,,,,,,2,1,3,3.286,29.647,30.881,12,5e8b9c7054a5cc07dd6e174d,15,6616a611b1d4fd89aac7dfaa,66172b159f3d0353f995f8d4
4/10/2024 17:15,4/10/2024 17:15,0,73.8.173.252,100,16,1,4/10/2024 17:15,R_5NVcFuNZl9mS1y6,,,,,41.6103,-87.5053,anonymous,EN,2,,29,1,,1,,1,,,,,,,2,2,4,1.698,15.37,15.601,9,6598290cf1ec7a1ece008b99,5,6616a611b1d4fd89aac7dfaa,66172b4d052026667ea74a9c
4/10/2024 17:14,4/10/2024 17:15,0,75.19.160.90,100,50,1,4/10/2024 17:15,R_2P5XiPaKBgAWdCr,,,,,33.8625,-117.586,anonymous,EN,2,,72,4,,1,,,,,,,,,1,1,2,2.286,48.537,49.227,19,5f6787c9a3217b3911fc13f1,11,6616a611b1d4fd89aac7dfaa,66172aede8905f7cc211cb97
4/10/2024 17:15,4/10/2024 17:15,0,172.56.198.232,100,19,1,4/10/2024 17:15,R_2PkdlhRkLMqFVS2,,,,,42.3388,-71.0726,anonymous,EN,2,,33,2,,,,,1,,,,,,6,1,5,1.365,18.454,18.947,14,6548fabf4be86c20a6760275,8,6616a611b1d4fd89aac7dfaa,66172b649f3d0353f995f8ed
4/10/2024 17:15,4/10/2024 17:15,0,166.182.250.23,100,23,1,4/10/2024 17:15,R_2LhTJVtxLew8btf,,,,,35.2296,-80.843,anonymous,EN,1,,40,1,,1,,,,,,,,,5,1,2,0.807,21.999,22.47,18,61719bfec06e3136189edb55,2,6616a611b1d4fd89aac7dfaa,66172b2739340bf59586d29d
4/10/2024 17:15,4/10/2024 17:15,0,67.83.132.99,100,17,1,4/10/2024 17:15,R_1Q0hYmo3oUVWsXw,,,,,40.6739,-73.9358,anonymous,EN,2,,43,3,,1,,,,,,,,,1,1,2,1.489,16.696,17.066,11,5a65daf2c0d836000107d1ba,4,6616a611b1d4fd89aac7dfaa,66172b36d4841a81db91f537
4/10/2024 17:15,4/10/2024 17:15,0,74.69.211.88,100,20,1,4/10/2024 17:15,R_69aJrxMm42DXDKj,,,,,42.6406,-73.7906,anonymous,EN,1,,36,1,,1,,,,,,,,,5,1,4,1.016,18.948,19.62,18,61074792728f0f9e791ad083,9,6616a611b1d4fd89aac7dfaa,66172b67f217cf2d95a74aa2
4/10/2024 17:15,4/10/2024 17:15,0,174.196.201.165,100,27,1,4/10/2024 17:15,R_1okUk4oKPP6r7Db,,,,,42.2904,-71.0712,anonymous,EN,1,,25,1,,1,,,,,,,,,3,1,4,1.696,25.766,26.616,14,660743270f2e6b829fff4a75,6,6616a611b1d4fd89aac7dfaa,66172b548313009ac7fbbbff
4/10/2024 17:15,4/10/2024 17:15,0,67.167.108.52,100,17,1,4/10/2024 17:15,R_1nhcQEiMWkIhe4p,,,,,42.2964,-89.0887,anonymous,EN,1,,51,1,,1,,,,,,,,,1,1,3,1.333,14.953,17.014,7,602bff07a6fada440d3c4f6b,5,6616a611b1d4fd89aac7dfaa,66172b4e21d1564d6619ece1
4/10/2024 17:15,4/10/2024 17:15,0,73.64.121.172,100,27,1,4/10/2024 17:15,R_1c6MjFxzJsL8Dde,,,,,40.3517,-76.216,anonymous,EN,1,,38,1,,,1,1,,,,,,,5,1,2,1.58,25.048,26.262,12,5c3671eb62073c000166d276,3,6616a611b1d4fd89aac7dfaa,66172b4e5f96b52eaa90d75c
4/10/2024 17:16,4/10/2024 17:16,0,75.33.156.99,100,21,1,4/10/2024 17:16,R_3O2qtj5Ho10jdBE,,,,,33.9721,-84.4406,anonymous,EN,1,,44,2,,1,,,,,,,,,-99,1,4,1.225,19.884,21.463,8,614e38740c1d37bb81180afa,17,6616a611b1d4fd89aac7dfaa,66172b08812012bfd17b3d85
4/10/2024 17:16,4/10/2024 17:16,0,107.218.4.216,100,19,1,4/10/2024 17:16,R_7EDZSBpqyRfYPUR,,,,,29.9899,-95.5202,anonymous,EN,1,,24,1,,,,1,,,,,,,4,1,2,2.464,16.019,17.857,8,5c0cb7404bc2690001b63d27,4,6616a611b1d4fd89aac7dfaa,66172b37488493cce8e92548
4/10/2024 17:16,4/10/2024 17:16,0,24.35.140.21,100,12,1,4/10/2024 17:16,R_5QlYM47tMMGV7ww,,,,,34.8504,-92.4089,anonymous,EN,1,,34,1,,1,,,,,,,,,3,1,4,1.036,11.488,12.357,7,5e29cc3230cf9d03580c34bf,18,6616a611b1d4fd89aac7dfaa,66172bb0a615a367b1f20362
4/10/2024 17:16,4/10/2024 17:17,0,174.101.36.103,100,13,1,4/10/2024 17:17,R_2JI7YJeYbk6SK92,,,,,39.4522,-83.841,anonymous,EN,1,,34,-99,,1,,,,,,,,,2,1,2,0.715,9.874,12.858,10,5d951ede9b6f880018f63b6e,12,6616a611b1d4fd89aac7dfaa,66172b7e27af7b6595bd3426
4/10/2024 17:16,4/10/2024 17:17,0,174.193.197.208,100,38,1,4/10/2024 17:17,R_2ikdB146wYw8sMl,,,,,34.0486,-118.1796,anonymous,EN,2,,48,2,,1,,,,,,,,,-99,1,5,3.429,36.646,37,31,6604666446c5b9db1c44ff3a,3,6616a611b1d4fd89aac7dfaa,66172ba139340bf59586d2bf
4/10/2024 17:16,4/10/2024 17:17,0,73.24.155.116,100,17,1,4/10/2024 17:17,R_27umoiSq8x5qhbP,,,,,32.3383,-111.0455,anonymous,EN,1,,33,2,,1,,,,,,,,,3,1,5,1.283,15.391,16.243,8,62d76df137345826d19ca256,11,6616a611b1d4fd89aac7dfaa,66172bd9ef7388d903a2bb35
4/10/2024 17:16,4/10/2024 17:17,0,174.238.98.13,100,18,1,4/10/2024 17:17,R_2WC0n3ueI3zb3hl,,,,,35.3193,-80.7456,anonymous,EN,2,,28,2,,,,,1,,,,,,6,1,4,1.178,16.419,17.199,20,6593a83101d6fe53212cb6dd,16,6616a611b1d4fd89aac7dfaa,66172b9f653bca139e80234c
4/10/2024 17:16,4/10/2024 17:17,0,173.62.160.217,100,22,1,4/10/2024 17:17,R_7e3fWq9qE0sKM5X,,,,,40.0558,-75.0773,anonymous,EN,2,,40,2,,1,,,,,,,,,5,1,4,2.497,20.517,21.784,7,65fb2f8291cf16104e63effc,17,6616a611b1d4fd89aac7dfaa,66172bc8f6730256e1c24ad8
4/10/2024 17:16,4/10/2024 17:17,0,68.117.52.236,100,20,1,4/10/2024 17:17,R_3IFwaRTnCOUcyJn,,,,,44.6707,-93.2588,anonymous,EN,1,,48,3,,1,,,,,,,,,6,1,5,1.628,18.973,19.901,7,614f89c684db5a8edbbd8ab8,7,6616a611b1d4fd89aac7dfaa,66172bc5115fc656b85c2e05
4/10/2024 17:17,4/10/2024 17:17,0,24.167.164.241,100,18,1,4/10/2024 17:17,R_7hMaRUyHykG49vO,,,,,36.0322,-79.8588,anonymous,EN,1,,65,3,,1,,,,,,,,,2,1,3,1.921,16.142,18.058,7,5c1ffe5295f978000173df84,1,6616a611b1d4fd89aac7dfaa,66172bbbca7ff1f825406591
4/10/2024 17:16,4/10/2024 17:17,0,69.181.77.163,100,46,1,4/10/2024 17:17,R_1n2W3cLxg0kaGrK,,,,,37.3177,-122.0438,anonymous,EN,1,,27,1,,1,,,1,,,,,,2,1,3,1.658,42.128,46.064,8,5e6a34ed08a6ec0a7f75df79,10,6616a611b1d4fd89aac7dfaa,66172babe2867f3854c24b2c
4/10/2024 17:16,4/10/2024 17:17,0,174.216.52.226,100,50,1,4/10/2024 17:17,R_22OZWOp8uCDcNVj,,,,,39.9195,-75.1565,anonymous,EN,2,,32,2,,1,,,,,,,,,3,1,2,4.612,42.266,48.8,19,5fee08bb8e8e87bd6a346e90,11,6616a611b1d4fd89aac7dfaa,66172b96252cd202424d0b21
4/10/2024 17:17,4/10/2024 17:17,0,174.97.185.217,100,28,1,4/10/2024 17:17,R_7E0AK0sWDJ5Lqfx,,,,,44.4371,-88.0795,anonymous,EN,2,,41,2,,1,,,,,,,,,5,1,4,2.527,27.063,28.397,7,63f796a016e377d12cff50f1,13,6616a611b1d4fd89aac7dfaa,66172b9af217cf2d95a74aae
4/10/2024 17:17,4/10/2024 17:17,0,96.32.36.103,100,14,1,4/10/2024 17:17,R_3f1ymkHJW20gWY7,,,,,41.8006,-72.2466,anonymous,EN,1,,30,1,,1,,,,,,,,,3,1,4,0,0,12.601,0,5ea8154dcfd4dd20473ed88e,16,6616a611b1d4fd89aac7dfaa,66172bea29d63b5d1e802526
4/10/2024 17:17,4/10/2024 17:17,0,174.20.132.144,100,20,1,4/10/2024 17:17,R_32JJAC1EsHzp4zB,,,,,44.9985,-93.3029,anonymous,EN,2,,22,1,,,,,1,1,,,,,3,3,4,2.008,17.893,18.725,9,5efec82cf597a73e75e3fbe0,10,6616a611b1d4fd89aac7dfaa,66172b327a847632c50aee7c
4/10/2024 17:17,4/10/2024 17:17,0,98.233.27.40,100,24,1,4/10/2024 17:17,R_1lrCk4Mfbc858DC,,,,,38.9208,-77.036,anonymous,EN,1,,24,1,,1,,,,,,,,,3,3,4,1.82,23.197,23.889,14,651c2756b4621cab0abba8fa,1,6616a611b1d4fd89aac7dfaa,66172bd7f643aa703f4d0a84
4/10/2024 17:17,4/10/2024 17:17,0,174.228.103.30,100,26,1,4/10/2024 17:17,R_2FVa3PLtN8da1jY,,,,,41.6984,-87.7031,anonymous,EN,1,,34,1,,1,,,,,,,,,6,1,2,2.144,24.531,25.101,21,6550db1f1f5362bee121a572,1,6616a611b1d4fd89aac7dfaa,66172be5d6967636567f8e34
4/10/2024 17:17,4/10/2024 17:18,0,73.131.121.127,100,24,1,4/10/2024 17:18,R_10nqvFfdaOgGLyp,,,,,33.06,-79.9992,anonymous,EN,1,,29,2,,1,,,,,,,,,6,1,4,2.851,20.369,24.181,7,5f033d7bfb996350d7fb2590,13,6616a611b1d4fd89aac7dfaa,66172bdc2d61ac4543dbe502
4/10/2024 17:18,4/10/2024 17:18,0,24.233.107.253,100,14,1,4/10/2024 17:18,R_1BI7akjhRkm8a89,,,,,43.5496,-71.6003,anonymous,EN,1,,33,1,,1,,,,,,,,,2,1,2,1.095,11.838,13.848,8,5ac560359534ba0001c74715,6,6616a611b1d4fd89aac7dfaa,66172c1112d0e4b10595f88b
4/10/2024 17:17,4/10/2024 17:18,0,47.35.197.195,100,22,1,4/10/2024 17:18,R_2MRm21yjk7JgvRP,,,,,35.046,-81.981,anonymous,EN,2,,59,2,,1,,,,,,,,,4,1,4,1.792,19.989,21.356,7,6463cfeaae6a490d6632c2de,7,6616a611b1d4fd89aac7dfaa,66172be4b5024c13df19eb0a
4/10/2024 17:18,4/10/2024 17:18,0,74.79.219.68,100,18,1,4/10/2024 17:18,R_5wBx13DeOQT6JPU,,,,,42.9285,-76.5591,anonymous,EN,1,,28,2,,1,,,,,,,,,4,1,2,1.057,17.306,18.421,14,660c073f09c598539883ce7c,4,6616a611b1d4fd89aac7dfaa,66172bf7503a2a51837fb0ee
4/10/2024 17:18,4/10/2024 17:18,0,71.195.100.221,100,26,1,4/10/2024 17:18,R_1Xez6cJMfT86ht7,,,,,37.2972,-120.4639,anonymous,EN,1,,30,1,,,,1,,,,,,,1,1,2,4.063,23.646,25.301,20,60e364349645120ba12a3d70,8,6616a611b1d4fd89aac7dfaa,66172bf8f643aa703f4d0a8c
4/10/2024 17:17,4/10/2024 17:18,0,136.50.159.213,100,73,1,4/10/2024 17:18,R_2yYAe1SPjHOjt6N,,,,,29.4963,-98.4004,anonymous,EN,2,,46,3,,1,,,,,,,,,4,1,5,3.946,71.375,72.566,19,601750d7a0361e9a5e4fdc56,18,6616a611b1d4fd89aac7dfaa,66172bcb4c22ae760bdc01d9
4/10/2024 17:18,4/10/2024 17:18,0,173.77.193.107,100,25,1,4/10/2024 17:18,R_1pKiCS4946N273p,,,,,40.8622,-73.8902,anonymous,EN,2,,24,1,,,,1,,,,,,,3,1,3,2.397,22.5,24.301,8,65fc885267d347bd28218aa5,17,6616a611b1d4fd89aac7dfaa,66172c188c834c0664e438f8
4/10/2024 17:18,4/10/2024 17:18,0,69.131.221.35,100,22,1,4/10/2024 17:18,R_1tD3WEHnNB5RxWF,,,,,39.4277,-85.5994,anonymous,EN,1,,53,2,,1,,,,,,,,,4,1,2,1.508,21.058,21.972,13,58a53ea734fcb30001053e08,15,6616a611b1d4fd89aac7dfaa,66172c0442c7a1e3256afd0c
4/10/2024 17:18,4/10/2024 17:19,0,174.126.6.38,100,24,1,4/10/2024 17:19,R_6eP5l2hkzfc4VtZ,,,,,37.2304,-95.7004,anonymous,EN,2,,42,1,,1,,,,,,,,,2,1,2,3.411,22.023,22.8,19,5dd2f94a238a913096c52317,14,6616a611b1d4fd89aac7dfaa,66172b899011184cd7dbe332
4/10/2024 17:18,4/10/2024 17:19,0,159.250.70.213,100,34,1,4/10/2024 17:19,R_2D9rBnE6P9Uyktr,,,,,41.0517,-75.5375,anonymous,EN,2,,30,1,,,1,,,1,,,,,4,3,4,5.244,32.749,33.571,23,654baed0e78979b0b3ffa10c,11,6616a611b1d4fd89aac7dfaa,66172c2483b77849ef862007
4/10/2024 17:18,4/10/2024 17:19,0,99.63.111.49,100,35,1,4/10/2024 17:19,R_5rvgxncIHqLggyl,,,,,29.6918,-95.6526,anonymous,EN,1,,26,1,,,,,1,,,,,,4,1,2,3.033,33.825,34.902,8,5fb321655c9742a3f8b0fa41,5,6616a611b1d4fd89aac7dfaa,66172c0f17fd8b0cc7bd3602
4/10/2024 17:19,4/10/2024 17:19,0,98.188.99.47,100,24,1,4/10/2024 17:19,R_5VxWSfs5l2RBiPi,,,,,36.0944,-95.9717,anonymous,EN,2,,67,1,,1,,,,,,,,,2,1,5,1.729,21.729,23.205,10,638e84c70418d8a2c0aa372e,2,6616a611b1d4fd89aac7dfaa,66172c2923056ded9be9260f
4/10/2024 17:19,4/10/2024 17:19,0,24.187.80.192,100,16,1,4/10/2024 17:19,R_6hF4lIazvj40CN8,,,,,40.6372,-73.9037,anonymous,EN,1,,30,2,,,1,,,,,,,,6,1,4,1.247,14.994,15.906,16,628de7e8ff1744a9717d7883,3,6616a611b1d4fd89aac7dfaa,66172c4c42c7a1e3256afd25
4/10/2024 17:18,4/10/2024 17:19,0,76.189.195.124,100,38,1,4/10/2024 17:19,R_3jUOXvOdf2c4mJj,,,,,40.8122,-81.4208,anonymous,EN,2,,60,2,,1,,,,,,,,,2,1,3,2.018,36.812,37.665,17,644bf7faefa2668b9a68e8ec,14,6616a611b1d4fd89aac7dfaa,66172af4f6730256e1c24aaa
4/10/2024 17:19,4/10/2024 17:19,0,66.25.228.46,100,25,1,4/10/2024 17:19,R_5xJBolUouGdkTy6,,,,,30.1136,-94.1226,anonymous,EN,2,,44,2,,,1,,,,,,,,3,1,5,3.439,23.232,24.783,13,6563995acaafb3aa801c2440,18,6616a611b1d4fd89aac7dfaa,66172c5592dd647160781397
4/10/2024 17:19,4/10/2024 17:19,0,98.144.71.186,100,22,1,4/10/2024 17:19,R_1ptCTsopIWoMM6P,,,,,43.0648,-88.0945,anonymous,EN,1,,25,1,,1,,,,,,,,,5,1,2,1.327,18.866,22.324,7,5f0e9896f5e4e11e12c8f5ac,12,6616a611b1d4fd89aac7dfaa,66172c31252cd202424d0b4e
4/10/2024 17:19,4/10/2024 17:19,0,172.56.75.130,100,24,1,4/10/2024 17:19,R_5pPBrcp68Fdz4Zj,,,,,28.4883,-81.4061,anonymous,EN,2,,58,4,,1,,,,,,,,,2,1,2,1.586,20.445,20.901,19,5dd034d1fce606114e3bb8e0,2,6616a611b1d4fd89aac7dfaa,66172c2f3d55392ccac618f0
4/10/2024 17:19,4/10/2024 17:19,0,98.235.63.109,100,37,1,4/10/2024 17:19,R_2wcsppqYlUaUXR7,,,,,40.2995,-76.5868,anonymous,EN,2,,72,2,,1,,,,,,,,,2,1,5,4.219,35.975,36.895,20,65bf9dfcbb0e97c270282332,3,6616a611b1d4fd89aac7dfaa,66172c079ead170d4aea3e1d
4/10/2024 17:19,4/10/2024 17:19,0,70.95.36.52,100,28,1,4/10/2024 17:19,R_6rfspnc5q64A0uj,,,,,32.7994,-117.1686,anonymous,EN,1,,70,2,,1,,,,,,,,,6,1,3,1.947,24.782,27.09,8,6148c0a6e2353cbbac1cd506,14,6616a611b1d4fd89aac7dfaa,66172bf4e8905f7cc211cbd5
4/10/2024 17:19,4/10/2024 17:19,0,71.10.146.124,100,24,1,4/10/2024 17:19,R_3lWUVWPbsOce33H,,,,,43.6381,-84.2029,anonymous,EN,1,,48,1,,1,,,,,,,,,2,2,3,2.027,23.159,24.53,7,5a9aa0c4777df200016002a1,12,6616a611b1d4fd89aac7dfaa,66172b467be8b76dac29d300
4/10/2024 17:19,4/10/2024 17:20,0,73.110.252.190,100,44,1,4/10/2024 17:20,R_5ttHY19GQAZD0hT,,,,,41.5679,-87.538,anonymous,EN,1,,37,1,,1,,,,,,,,,3,1,3,2.701,41.82,43.415,15,548cdd6bfdf99b586046fb39,2,6616a611b1d4fd89aac7dfaa,66172c2e812012bfd17b3db6
4/10/2024 17:19,4/10/2024 17:20,0,172.0.57.117,100,16,1,4/10/2024 17:20,R_5HNgtfn18G1yZ4E,,,,,39.3929,-94.5547,anonymous,EN,3,,37,2,,1,,,,,,,,,6,-99,4,1.697,14.937,15.619,7,6593142693e325f574fd8be9,17,6616a611b1d4fd89aac7dfaa,66172c7192dd64716078139f
4/10/2024 17:19,4/10/2024 17:20,0,71.205.202.236,100,15,1,4/10/2024 17:20,R_1gkXVMYyUOhVNnz,,,,,38.2496,-104.5301,anonymous,EN,1,,35,1,,1,,1,,,,,,,-99,1,2,1.575,13.918,15.085,9,575aee8152c3fe00091a6252,5,6616a611b1d4fd89aac7dfaa,66172c4217fd8b0cc7bd3608
4/10/2024 17:19,4/10/2024 17:20,0,69.239.62.248,100,21,1,4/10/2024 17:20,R_5PpojZFduw7923w,,,,,34.2319,-84.1627,anonymous,EN,2,,21,1,,1,,,,,,,,,6,-99,2,4.42,19.597,20.455,9,605a281101db72c82136b7b3,16,6616a611b1d4fd89aac7dfaa,66172c7ba615a367b1f20394
